userId,amPm,inputDt,yest_sleep,yest_sleepProblem,yest_dream,amCondition,amEmotion,pmEmotion,pmStress,ifUnusual,breakfast,lunch,dinner,lateSnack,amCaffeine,amCaffAmount,pmCaffeine,pmCaffAmount,alcohol,aAmount,work,travel,meal,study,recreation_etc,outdoor_act,entertainment,hobby,personal_care,recreation_media,household,socialising,communitiy_interaction,today_sleep,today_sleepProblem,today_dream
24,pm,2018-11-17,4.0,0.0,2.0,4.0,4.0,4,5,2.0,4.0,4,2.0,4.0,,,,,,,100.0,,8.0,,227.0,,,,27.0,131.0,5.0,,,5.0,0.0,2.0
24,pm,2018-11-18,5.0,0.0,2.0,5.0,5.0,4,3,2.0,4.0,2,3.0,4.0,,,,,,,249.0,,99.0,,91.0,,,,22.0,46.0,62.0,,,1.0,1.0,2.0
24,pm,2018-11-19,1.0,1.0,2.0,2.0,2.0,4,4,2.0,4.0,1,2.0,2.0,tea,3.0,,,,,119.0,54.0,43.0,403.0,97.0,,,,,,,,,3.0,0.0,4.0
24,pm,2018-11-20,3.0,0.0,4.0,3.0,3.0,3,3,,4.0,3,2.0,4.0,tea,3.0,tea,2.0,,,,91.0,50.0,327.0,344.0,,,,,,11.0,,13.0,3.0,5.0,4.0
24,pm,2018-11-21,3.0,5.0,4.0,4.0,3.0,3,1,2.0,4.0,3,2.0,4.0,,,coffee,1.0,,,,92.0,52.0,350.0,114.0,,,179.0,,,,,,3.0,5.0,4.0
24,pm,2018-11-22,3.0,5.0,4.0,3.0,4.0,4,4,,4.0,3,3.0,4.0,tea,2.0,tea,2.0,,,,98.0,62.0,401.0,133.0,,,155.0,,,,,,4.0,5.0,3.0
24,pm,2018-11-23,4.0,5.0,3.0,4.0,4.0,5,4,2.0,4.0,2,1.0,4.0,tea,3.0,tea,3.0,,,,78.0,21.0,411.0,122.0,,,,,154.0,16.0,,,4.0,0.0,4.0
24,pm,2018-11-24,4.0,0.0,4.0,4.0,4.0,3,3,,4.0,4,4.0,3.0,,,,,,,,,,,202.0,,,,,468.0,,,,4.0,1.0,4.0
24,pm,2018-11-25,4.0,1.0,4.0,4.0,3.0,4,4,2.0,4.0,2,3.0,4.0,,,,,,,,19.0,,,74.0,,,220.0,15.0,231.0,,,,4.0,0.0,4.0
24,pm,2018-11-26,4.0,0.0,4.0,3.0,3.0,4,4,2.0,4.0,3,2.0,4.0,tea,3.0,coffee,1.0,,,98.0,219.0,30.0,356.0,44.0,,,,53.0,,35.0,,,3.0,0.0,4.0
24,pm,2018-11-27,3.0,0.0,4.0,2.0,1.0,4,5,2.0,4.0,1,2.0,3.0,coffee,1.0,,,soju,2.0,181.0,93.0,31.0,,436.0,,,,11.0,,,,,3.0,1.0,4.0
24,pm,2018-11-28,3.0,1.0,4.0,3.0,3.0,4,4,,4.0,3,1.0,4.0,tea,2.0,tea,1.0,,,,146.0,11.0,395.0,117.0,,,,,94.0,,,,,,
4,pm,2018-10-30,1.0,3.0,2.0,4.0,1.0,1,2,2.0,3.0,3,3.0,3.0,,,,,,,,,,,,,,1.0,,,,,,1.0,7.0,1.0
4,pm,2018-10-31,1.0,7.0,1.0,1.0,1.0,1,1,2.0,4.0,4,1.0,4.0,coffee,1.0,,,,,421.0,179.0,,,75.0,,,,,,,,,1.0,7.0,1.0
4,pm,2018-11-01,1.0,7.0,1.0,1.0,1.0,1,1,2.0,4.0,4,3.0,4.0,coffee,2.0,,,,,474.0,,28.0,,75.0,,,,6.0,,,,67.0,1.0,7.0,1.0
4,pm,2018-11-02,1.0,7.0,1.0,1.0,1.0,3,1,2.0,4.0,2,3.0,4.0,coffee,1.0,caffeinated drink,1.0,,,462.0,,5.0,,69.0,,,,,,,,54.0,2.0,2.0,1.0
4,pm,2018-11-03,2.0,2.0,1.0,1.0,1.0,3,1,1.0,2.0,3,2.0,3.0,coffee,2.0,coffee,1.0,soju,1.0,156.0,40.0,145.0,,137.0,,,,25.0,94.0,19.0,,,,,
4,pm,2018-11-05,2.0,2.0,1.0,1.0,1.0,1,1,2.0,4.0,2,2.0,4.0,coffee,1.0,coffee,1.0,,,417.0,28.0,23.0,,186.0,,,,,,,,,2.0,4.0,1.0
4,pm,2018-11-06,2.0,4.0,1.0,1.0,2.0,2,1,2.0,3.0,1,1.0,4.0,coffee,1.0,coffee,1.0,,,424.0,36.0,10.0,,24.0,,,,40.0,,,,,2.0,4.0,1.0
4,pm,2018-11-07,2.0,4.0,1.0,1.0,1.0,3,1,2.0,3.0,2,3.0,4.0,,,,,,,439.0,59.0,,,202.0,,,,,,,,,2.0,4.0,4.0
4,pm,2018-11-08,2.0,4.0,4.0,2.0,2.0,3,2,2.0,4.0,2,1.0,4.0,,,coffee,1.0,,,451.0,,77.0,,22.0,,,,35.0,,,,,2.0,4.0,4.0
4,pm,2018-11-09,2.0,4.0,4.0,1.0,2.0,3,2,2.0,2.0,1,3.0,3.0,coffee,1.0,coffee,1.0,soju,1.0,235.0,82.0,,,145.0,,,,,,,,117.0,3.0,4.0,4.0
4,pm,2018-11-10,3.0,4.0,4.0,2.0,2.0,3,2,1.0,2.0,2,1.0,1.0,coffee,1.0,,,,,234.0,33.0,20.0,,271.0,,,,12.0,,,,,2.0,4.0,4.0
4,pm,2018-11-11,2.0,4.0,4.0,2.0,3.0,2,1,1.0,3.0,4,3.0,1.0,coffee,1.0,,,,,170.0,27.0,,,282.0,,,,,,,,8.0,2.0,4.0,4.0
4,pm,2018-11-12,2.0,4.0,4.0,2.0,3.0,2,1,2.0,3.0,4,1.0,4.0,coffee,1.0,coffee,1.0,,,560.0,56.0,15.0,,113.0,,,,,,,,,2.0,4.0,4.0
4,pm,2018-11-13,2.0,4.0,4.0,1.0,2.0,2,2,2.0,3.0,2,2.0,4.0,,,coffee,1.0,,,406.0,82.0,33.0,,116.0,,,,,,,,,,,
25,pm,2018-11-15,3.0,2.0,4.0,3.0,2.0,4,4,2.0,3.0,3,3.0,3.0,coffee,1.0,coffee,1.0,,,,5.0,52.0,71.0,7.0,,,18.0,,,,3.0,,3.0,0.0,4.0
25,pm,2018-11-17,3.0,0.0,4.0,1.0,1.0,4,4,2.0,3.0,3,3.0,,,,coffee,1.0,,,180.0,39.0,,,70.0,,,,,,,,,3.0,0.0,4.0
25,pm,2018-11-18,3.0,0.0,4.0,2.0,2.0,2,2,2.0,3.0,2,3.0,,,,,,,,,57.0,35.0,,118.0,,,,,,21.0,,,3.0,0.0,4.0
25,pm,2018-11-20,3.0,0.0,4.0,2.0,2.0,3,2,2.0,3.0,3,3.0,,,,,,soju,1.0,,7.0,60.0,94.0,85.0,,,153.0,,,,,,3.0,0.0,4.0
25,pm,2018-11-22,3.0,0.0,4.0,3.0,3.0,4,4,2.0,2.0,2,2.0,2.0,,,,,,,,35.0,24.0,437.0,7.0,,,,,,,,,3.0,0.0,4.0
25,pm,2018-11-23,3.0,0.0,4.0,2.0,4.0,3,3,2.0,2.0,2,2.0,2.0,,,,,,,,,36.0,194.0,,,,,,,,,,,,
25,pm,2018-11-25,3.0,0.0,4.0,3.0,3.0,3,3,2.0,2.0,2,2.0,2.0,,,,,,,,121.0,31.0,,66.0,,,108.0,,110.0,64.0,,,3.0,0.0,4.0
25,pm,2018-11-26,3.0,0.0,4.0,3.0,3.0,3,3,2.0,2.0,2,2.0,2.0,,,,,,,,44.0,28.0,170.0,,,,,,,,,,3.0,0.0,4.0
25,pm,2018-11-27,3.0,0.0,4.0,3.0,3.0,3,3,2.0,2.0,2,2.0,2.0,,,,,,,,13.0,31.0,181.0,6.0,,,,,,,,,3.0,0.0,4.0
25,pm,2018-11-28,3.0,0.0,4.0,3.0,3.0,3,3,2.0,2.0,2,2.0,2.0,,,,,,,,,31.0,52.0,43.0,,,111.0,,,103.0,,,,,
3,pm,2018-10-31,2.0,0.0,4.0,2.0,2.0,3,1,2.0,4.0,2,2.0,4.0,,,coffee,1.0,,,500.0,45.0,82.0,,,,,,,,,,,2.0,2.0,4.0
3,pm,2018-11-01,2.0,2.0,4.0,2.0,3.0,3,2,2.0,4.0,2,2.0,4.0,,,,,,,504.0,100.0,35.0,,37.0,,,,,,,,,3.0,0.0,4.0
3,pm,2018-11-02,3.0,0.0,4.0,2.0,3.0,3,1,2.0,4.0,1,4.0,3.0,,,,,,,501.0,266.0,,,14.0,,,,,,,,,3.0,0.0,4.0
3,pm,2018-11-06,3.0,0.0,4.0,3.0,3.0,3,2,2.0,2.0,2,2.0,2.0,,,,,,,288.0,166.0,7.0,,95.0,,,,,,92.0,,,2.0,7.0,1.0
3,pm,2018-11-07,2.0,7.0,1.0,1.0,2.0,2,1,2.0,4.0,1,2.0,,,,,,,,156.0,76.0,91.0,70.0,265.0,,,,,,,,,3.0,2.0,2.0
3,pm,2018-11-08,3.0,2.0,2.0,2.0,3.0,3,3,2.0,4.0,2,3.0,4.0,,,,,,,207.0,227.0,46.0,,170.0,,,,,,,,,2.0,2.0,4.0
3,pm,2018-11-09,2.0,2.0,4.0,2.0,3.0,3,2,1.0,4.0,2,3.0,4.0,,,,,,,344.0,63.0,38.0,,89.0,,,118.0,,,,,,3.0,2.0,2.0
3,pm,2018-11-10,3.0,2.0,2.0,3.0,3.0,3,2,2.0,4.0,2,2.0,4.0,,,,,,,406.0,27.0,230.0,,,,,,,,,,,4.0,0.0,4.0
3,pm,2018-11-11,4.0,0.0,4.0,3.0,3.0,3,2,2.0,4.0,1,3.0,4.0,,,,,,,165.0,136.0,55.0,,210.0,,,,,,47.0,,,,,
18,pm,2018-11-16,3.0,0.0,4.0,4.0,3.0,3,3,2.0,3.0,3,4.0,4.0,,,,,,,,73.0,,,,,,,,,,,,4.0,9.0,4.0
18,pm,2018-11-20,4.0,9.0,4.0,4.0,4.0,4,2,2.0,4.0,2,3.0,4.0,,,,,,,109.0,171.0,103.0,,,,,,80.0,,,,,2.0,0.0,4.0
18,pm,2018-11-23,2.0,0.0,4.0,2.0,3.0,4,2,2.0,4.0,2,4.0,3.0,,,,,,,,247.0,,,,63.0,,,,,,,,3.0,0.0,4.0
18,pm,2018-11-24,3.0,0.0,4.0,2.0,2.0,4,2,2.0,4.0,2,3.0,3.0,,,,,,,,117.0,190.0,,,,,,126.0,,,,,3.0,5.0,4.0
18,pm,2018-11-25,3.0,5.0,4.0,2.0,2.0,4,2,2.0,4.0,3,3.0,3.0,,,,,,,,165.0,,47.0,,,155.0,,52.0,,,,96.0,4.0,0.0,4.0
18,pm,2018-11-27,4.0,0.0,4.0,3.0,3.0,4,4,2.0,4.0,3,3.0,4.0,,,,,,,143.0,209.0,,164.0,,,,,,,,,,4.0,0.0,4.0
18,pm,2018-11-28,4.0,0.0,4.0,4.0,3.0,4,3,2.0,4.0,3,3.0,4.0,,,,,,,,208.0,51.0,149.0,,,,,,,,,,,,
15,pm,2018-11-01,2.0,2.0,4.0,2.0,2.0,3,1,2.0,4.0,1,2.0,4.0,coffee,2.0,coffee,2.0,,,197.0,137.0,46.0,,52.0,,,,,67.0,63.0,,,3.0,8.0,4.0
15,pm,2018-11-02,3.0,8.0,4.0,2.0,2.0,3,1,2.0,2.0,1,2.0,4.0,coffee,2.0,coffee,3.0,,,249.0,163.0,99.0,,,,,,,50.0,44.0,,,2.0,0.0,4.0
15,pm,2018-11-03,2.0,0.0,4.0,1.0,1.0,3,1,2.0,4.0,2,3.0,4.0,coffee,2.0,coffee,3.0,beer,1.0,,171.0,116.0,,111.0,,,,,,83.0,,,1.0,7.0,1.0
15,pm,2018-11-04,1.0,7.0,1.0,2.0,1.0,2,2,2.0,1.0,2,2.0,,coffee,2.0,coffee,2.0,,,,76.0,182.0,,,,,,,,,,,2.0,9.0,4.0
15,pm,2018-11-06,2.0,9.0,4.0,2.0,2.0,3,3,2.0,1.0,2,2.0,,coffee,2.0,coffee,2.0,,,121.0,203.0,86.0,,162.0,,,,,43.0,102.0,,,2.0,2.0,4.0
15,pm,2018-11-07,2.0,2.0,4.0,2.0,3.0,3,2,2.0,2.0,1,2.0,,coffee,2.0,coffee,1.0,,,305.0,361.0,59.0,,,,,,,,,,,2.0,2.0,4.0
15,pm,2018-11-09,2.0,2.0,4.0,2.0,2.0,3,3,2.0,1.0,2,2.0,,coffee,2.0,coffee,1.0,,,336.0,156.0,21.0,,63.0,,,,,,135.0,,,3.0,9.0,4.0
15,pm,2018-11-11,3.0,9.0,4.0,2.0,3.0,3,3,2.0,2.0,1,2.0,,coffee,2.0,coffee,1.0,,,,154.0,,,229.0,,,,,,192.0,,,2.0,7.0,1.0
15,pm,2018-11-12,2.0,7.0,1.0,2.0,2.0,3,3,2.0,1.0,2,3.0,,coffee,2.0,coffee,1.0,,,507.0,55.0,,,35.0,,,,,,,,,,,
20,pm,2018-11-15,4.0,0.0,4.0,3.0,3.0,3,3,2.0,4.0,2,2.0,2.0,coffee,3.0,,,,,229.0,36.0,39.0,110.0,,40.0,,44.0,,,,,,2.0,2.0,2.0
20,pm,2018-11-17,2.0,2.0,2.0,2.0,1.0,5,4,1.0,2.0,4,3.0,2.0,coffee,1.0,,,beer,3.0,190.0,,66.0,,,,60.0,,,,,,,3.0,0.0,2.0
20,pm,2018-11-20,3.0,0.0,2.0,3.0,3.0,2,3,2.0,3.0,2,2.0,4.0,coffee,1.0,,,,,470.0,,,,49.0,,,,,,,,,2.0,2.0,2.0
20,pm,2018-11-22,2.0,2.0,2.0,2.0,2.0,4,4,2.0,3.0,2,2.0,4.0,coffee,1.0,coffee,1.0,,,604.0,,5.0,,,,,,,,38.0,,,4.0,3.0,2.0
20,pm,2018-11-24,4.0,3.0,2.0,4.0,4.0,3,3,2.0,2.0,3,4.0,2.0,,,coffee,2.0,wine,1.0,250.0,91.0,41.0,,66.0,,,,,,,,,,,
20,pm,2018-11-27,2.0,1.0,2.0,2.0,3.0,4,4,2.0,2.0,2,2.0,2.0,coffee,1.0,coffee,1.0,,,240.0,,72.0,,8.0,57.0,,,51.0,,,,,4.0,1.0,2.0
20,pm,2018-11-28,4.0,1.0,2.0,3.0,4.0,4,4,2.0,2.0,2,2.0,4.0,coffee,1.0,coffee,1.0,,,460.0,6.0,40.0,,24.0,,,,,,,,,,,
10,pm,2018-11-02,1.0,5.0,4.0,3.0,3.0,3,3,2.0,2.0,2,2.0,,coffee,2.0,,,,,93.0,373.0,,,21.0,,,,29.0,,228.0,,,,,
10,pm,2018-11-05,2.0,9.0,2.0,3.0,3.0,3,2,2.0,2.0,2,2.0,2.0,coffee,2.0,,,,,163.0,59.0,178.0,82.0,,,,,,,183.0,,,1.0,0.0,2.0
10,pm,2018-11-06,1.0,0.0,2.0,3.0,3.0,3,3,2.0,2.0,2,2.0,,coffee,1.0,,,,,237.0,379.0,,,78.0,,,,,,59.0,,,2.0,1.0,2.0
10,pm,2018-11-13,2.0,1.0,2.0,2.0,2.0,3,1,2.0,2.0,2,2.0,,coffee,1.0,,,,,118.0,303.0,69.0,,100.0,,,,22.0,,137.0,,,,,
21,pm,2018-11-16,4.0,0.0,4.0,4.0,4.0,4,3,1.0,1.0,2,4.0,4.0,coffee,1.0,,,,,236.0,152.0,214.0,,5.0,,,,,,,,,4.0,0.0,4.0
21,pm,2018-11-18,4.0,0.0,4.0,2.0,3.0,3,1,2.0,1.0,3,1.0,1.0,,,,,,,412.0,178.0,20.0,,29.0,,,,,,,,,4.0,0.0,4.0
21,pm,2018-11-19,4.0,0.0,4.0,4.0,4.0,5,2,2.0,4.0,3,3.0,4.0,,,,,,,87.0,66.0,78.0,135.0,94.0,,,,,,,,,5.0,0.0,4.0
21,pm,2018-11-20,5.0,0.0,4.0,2.0,4.0,4,2,2.0,4.0,3,3.0,4.0,coffee,1.0,,,,,124.0,128.0,95.0,135.0,109.0,,,,,,,16.0,,,,
21,pm,2018-11-24,5.0,0.0,4.0,2.0,4.0,4,2,2.0,4.0,3,3.0,4.0,,,,,,,594.0,159.0,74.0,,,,,,,,,,,2.0,0.0,4.0
21,pm,2018-11-25,2.0,0.0,4.0,1.0,3.0,3,5,2.0,3.0,1,3.0,,,,,,soju,1.0,517.0,139.0,108.0,,17.0,,,,,,,,,4.0,0.0,4.0
21,pm,2018-11-26,4.0,0.0,4.0,3.0,4.0,3,4,2.0,4.0,3,3.0,4.0,,,,,,,,205.0,131.0,196.0,,,,,,,,,,2.0,2.0,4.0
21,pm,2018-11-28,2.0,2.0,4.0,3.0,4.0,4,4,2.0,4.0,2,4.0,4.0,,,coffee,1.0,,,,249.0,21.0,107.0,288.0,,,,,19.0,,,,,,
11,pm,2018-11-01,4.0,0.0,4.0,2.0,4.0,4,2,2.0,4.0,4,3.0,4.0,coffee,1.0,,,,,145.0,57.0,11.0,64.0,64.0,,,,,,,,,4.0,1.0,4.0
11,pm,2018-11-02,4.0,1.0,4.0,2.0,2.0,3,2,2.0,4.0,3,3.0,3.0,,,,,,,173.0,342.0,38.0,,48.0,,,,,24.0,,,,4.0,1.0,2.0
11,pm,2018-11-03,4.0,1.0,2.0,3.0,3.0,3,1,2.0,4.0,3,3.0,4.0,,,coffee,1.0,,,414.0,45.0,102.0,,68.0,,,,,,,,,2.0,1.0,2.0
11,pm,2018-11-04,2.0,1.0,2.0,1.0,2.0,2,2,2.0,4.0,3,3.0,4.0,,,,,,,,,82.0,,213.0,,,,,,,,,1.0,0.0,4.0
11,pm,2018-11-05,1.0,0.0,4.0,1.0,1.0,4,2,2.0,3.0,3,4.0,3.0,,,coffee,1.0,,,537.0,199.0,,,61.0,,,,,,,,,4.0,0.0,4.0
11,pm,2018-11-06,4.0,0.0,4.0,3.0,2.0,3,2,2.0,4.0,4,3.0,4.0,,,coffee,1.0,,,196.0,55.0,43.0,56.0,93.0,,,,,,,,,2.0,0.0,4.0
11,pm,2018-11-07,2.0,0.0,4.0,2.0,3.0,2,1,2.0,4.0,3,3.0,4.0,,,coffee,1.0,,,372.0,73.0,28.0,,122.0,,,,,,,,,4.0,0.0,4.0
11,pm,2018-11-08,4.0,0.0,4.0,3.0,2.0,3,1,2.0,4.0,4,3.0,4.0,,,coffee,1.0,,,229.0,16.0,49.0,66.0,85.0,,,,,,,,,1.0,0.0,4.0
11,pm,2018-11-09,1.0,0.0,4.0,2.0,2.0,3,2,1.0,4.0,3,3.0,4.0,,,,,,,286.0,127.0,173.0,,130.0,,,,,,,,,4.0,0.0,2.0
11,pm,2018-11-10,4.0,0.0,2.0,2.0,4.0,3,3,1.0,4.0,4,3.0,4.0,,,,,,,,,68.0,,222.0,,,,,,,,,4.0,0.0,4.0
11,pm,2018-11-11,4.0,0.0,4.0,3.0,3.0,3,3,2.0,4.0,4,3.0,4.0,,,,,,,304.0,32.0,23.0,,110.0,,,,,,,,,4.0,0.0,4.0
11,pm,2018-11-12,4.0,0.0,4.0,3.0,3.0,3,4,2.0,4.0,4,2.0,4.0,,,,,,,313.0,44.0,13.0,,86.0,,,,,,,,,4.0,5.0,4.0
11,pm,2018-11-13,4.0,5.0,4.0,3.0,3.0,3,3,2.0,4.0,4,3.0,4.0,,,coffee,1.0,,,232.0,75.0,41.0,70.0,93.0,,,,,,,,,,,
23,pm,2018-11-15,3.0,0.0,2.0,4.0,3.0,4,2,2.0,2.0,3,3.0,,,,,,soju,1.0,,8.0,106.0,158.0,16.0,,,,,,19.0,,,3.0,0.0,4.0
23,pm,2018-11-16,3.0,0.0,4.0,3.0,3.0,2,2,2.0,4.0,3,3.0,4.0,,,,,,,,177.0,37.0,478.0,14.0,,,,40.0,,,,,4.0,0.0,4.0
23,pm,2018-11-17,4.0,0.0,4.0,2.0,4.0,3,5,2.0,4.0,2,3.0,3.0,,,,,,,,39.0,172.0,194.0,139.0,,,172.0,26.0,,,,,2.0,0.0,4.0
23,pm,2018-11-18,2.0,0.0,4.0,2.0,2.0,3,3,2.0,2.0,2,3.0,,,,,,,,,10.0,106.0,,277.0,,,292.0,26.0,,,,,3.0,7.0,2.0
23,pm,2018-11-19,3.0,7.0,2.0,2.0,3.0,3,3,2.0,4.0,1,3.0,,,,,,,,,195.0,58.0,289.0,37.0,,,,,,,,,2.0,0.0,4.0
23,pm,2018-11-20,2.0,0.0,4.0,1.0,2.0,3,2,2.0,4.0,2,3.0,,,,,,,,,52.0,,153.0,199.0,,,,,,,,,2.0,0.0,4.0
23,pm,2018-11-23,2.0,0.0,4.0,2.0,2.0,3,4,2.0,4.0,2,3.0,,,,,,,,,127.0,38.0,454.0,93.0,,,,,,,,,5.0,0.0,4.0
23,pm,2018-11-24,5.0,0.0,4.0,4.0,5.0,4,4,2.0,4.0,3,3.0,,,,,,,,,9.0,45.0,,185.0,,,439.0,44.0,,,,,4.0,0.0,4.0
23,pm,2018-11-25,4.0,0.0,4.0,4.0,4.0,4,4,2.0,4.0,3,3.0,,,,,,soju,2.0,,50.0,113.0,71.0,55.0,,,260.0,,,,,,3.0,0.0,4.0
23,pm,2018-11-26,3.0,0.0,4.0,2.0,3.0,4,4,2.0,4.0,3,3.0,,,,,,,,,224.0,38.0,464.0,7.0,,,,,,,,,2.0,0.0,4.0
23,pm,2018-11-27,2.0,0.0,4.0,2.0,3.0,4,4,2.0,,3,3.0,,,,,,,,,52.0,343.0,366.0,,,,,,,,,,2.0,0.0,4.0
23,pm,2018-11-28,2.0,0.0,4.0,2.0,2.0,3,3,2.0,4.0,4,3.0,,,,,,,,,92.0,,201.0,146.0,,,,,,,,,,,
13,pm,2018-10-31,3.0,2.0,4.0,2.0,3.0,5,2,2.0,4.0,3,3.0,4.0,,,,,,,388.0,93.0,29.0,,,,,,,,,,,3.0,0.0,4.0
13,pm,2018-11-01,3.0,0.0,4.0,2.0,3.0,5,4,2.0,4.0,3,3.0,4.0,,,,,,,261.0,79.0,,,,,,,,,,,,3.0,1.0,4.0
13,pm,2018-11-02,3.0,1.0,4.0,2.0,3.0,3,2,2.0,4.0,3,3.0,,,,,,,,337.0,173.0,,,,,,,,,,,,2.0,3.0,2.0
13,pm,2018-11-03,2.0,3.0,2.0,1.0,3.0,5,4,2.0,4.0,3,3.0,,,,,,,,293.0,25.0,93.0,,157.0,60.0,,,,,,,,2.0,4.0,2.0
13,pm,2018-11-05,2.0,4.0,2.0,1.0,3.0,4,3,2.0,4.0,3,3.0,,,,,,,,460.0,,,,,,,,,,,,,2.0,1.0,2.0
13,pm,2018-11-06,2.0,1.0,2.0,2.0,2.0,3,3,2.0,4.0,3,3.0,,,,,,,,193.0,,155.0,,,,,,,,,,,3.0,5.0,4.0
13,pm,2018-11-07,3.0,5.0,4.0,2.0,3.0,3,2,2.0,4.0,3,3.0,,,,,,,,159.0,,,,,,,,,,,,,5.0,3.0,4.0
13,pm,2018-11-10,5.0,3.0,4.0,1.0,3.0,5,2,2.0,4.0,3,3.0,,,,,,,,374.0,12.0,185.0,,,,,,,,,,,2.0,1.0,4.0
13,pm,2018-11-11,2.0,1.0,4.0,1.0,2.0,4,4,2.0,4.0,3,3.0,,,,,,,,113.0,,297.0,,,,,,,,,,,2.0,4.0,2.0
13,pm,2018-11-12,2.0,4.0,2.0,1.0,2.0,3,1,1.0,4.0,3,3.0,3.0,,,,,,,290.0,,,,,,,,,,,,,,,
1,pm,2018-11-16,4.0,0.0,4.0,2.0,2.0,3,1,2.0,1.0,3,3.0,4.0,,,,,,,,82.0,66.0,529.0,91.0,,,,,,,,,3.0,3.0,2.0
1,pm,2018-11-17,3.0,3.0,2.0,4.0,5.0,5,4,2.0,1.0,3,3.0,,coffee,2.0,,,,,,16.0,55.0,118.0,362.0,,,,19.0,,22.0,,,3.0,0.0,4.0
1,pm,2018-11-18,3.0,0.0,4.0,3.0,4.0,3,2,2.0,2.0,3,3.0,4.0,,,coffee,1.0,,,,33.0,29.0,279.0,175.0,,,,58.0,,21.0,,,4.0,6.0,4.0
1,pm,2018-11-19,4.0,6.0,4.0,2.0,2.0,4,2,2.0,2.0,3,3.0,4.0,coffee,1.0,coffee,1.0,,,121.0,108.0,91.0,353.0,30.0,,,,,,,,,4.0,5.0,4.0
1,pm,2018-11-21,4.0,5.0,4.0,3.0,2.0,3,2,2.0,1.0,3,3.0,2.0,,,,,,,,116.0,38.0,308.0,69.0,,21.0,115.0,68.0,,2.0,,,4.0,0.0,4.0
1,pm,2018-11-22,4.0,0.0,4.0,1.0,2.0,4,2,2.0,3.0,3,3.0,4.0,coffee,3.0,coffee,1.0,,,,57.0,71.0,407.0,86.0,,,193.0,9.0,,25.0,,,5.0,0.0,4.0
1,pm,2018-11-23,5.0,0.0,4.0,1.0,2.0,3,1,1.0,3.0,3,3.0,4.0,,,,,,,,337.0,32.0,303.0,167.0,,,,,,,,,5.0,0.0,4.0
1,pm,2018-11-24,5.0,0.0,4.0,1.0,2.0,4,3,1.0,1.0,3,3.0,3.0,,,coffee,1.0,soju,1.0,567.0,188.0,1.0,,,,,,,,,,,4.0,0.0,4.0
1,pm,2018-11-27,4.0,0.0,4.0,3.0,3.0,4,3,2.0,3.0,3,3.0,3.0,,,,,,,,60.0,82.0,310.0,206.0,,,,,,,,,1.0,0.0,4.0
1,pm,2018-11-28,1.0,0.0,4.0,1.0,1.0,4,3,2.0,3.0,3,3.0,4.0,,,,,,,,97.0,276.0,358.0,40.0,,,,,,,,,,,
12,pm,2018-10-31,4.0,0.0,4.0,3.0,3.0,5,5,,4.0,3,4.0,4.0,coffee,1.0,coffee,1.0,,,332.0,92.0,66.0,,,,,,94.0,,,,,5.0,0.0,4.0
12,pm,2018-11-01,5.0,0.0,4.0,4.0,4.0,4,5,,4.0,2,4.0,4.0,,,coffee,1.0,,,417.0,164.0,69.0,,,,,,71.0,,,,,4.0,0.0,2.0
12,pm,2018-11-03,4.0,0.0,2.0,2.0,4.0,3,5,,4.0,3,2.0,2.0,,,coffee,1.0,,,,91.0,109.0,,,,,,65.0,,,,,,,
12,pm,2018-11-06,4.0,8.0,4.0,4.0,4.0,5,5,,4.0,3,4.0,3.0,,,coffee,1.0,,,486.0,86.0,77.0,,,,,,197.0,,,,,4.0,0.0,4.0
12,pm,2018-11-07,4.0,0.0,4.0,3.0,4.0,4,5,,4.0,2,2.0,4.0,,,coffee,1.0,,,475.0,185.0,51.0,,11.0,,,,85.0,,,,,4.0,0.0,4.0
12,pm,2018-11-08,4.0,0.0,4.0,2.0,4.0,4,5,,4.0,3,4.0,4.0,coffee,1.0,coffee,1.0,,,254.0,142.0,64.0,,,,,,177.0,,,,,4.0,0.0,4.0
12,pm,2018-11-09,4.0,0.0,4.0,2.0,3.0,5,5,,4.0,2,4.0,2.0,coffee,1.0,coffee,1.0,beer,3.0,452.0,127.0,48.0,,6.0,,,,,,,,,,,
30,pm,2018-11-15,2.0,1.0,4.0,2.0,2.0,3,2,2.0,4.0,1,3.0,4.0,,,coffee,1.0,,,94.0,58.0,26.0,167.0,81.0,3.0,,,,26.0,,,,3.0,0.0,4.0
30,pm,2018-11-16,3.0,0.0,4.0,3.0,2.0,3,2,1.0,3.0,3,1.0,1.0,,,,,,,69.0,114.0,21.0,,30.0,,,130.0,,31.0,,,,3.0,2.0,4.0
30,pm,2018-11-17,3.0,2.0,4.0,2.0,2.0,4,3,1.0,3.0,3,2.0,4.0,,,,,,,14.0,247.0,92.0,47.0,37.0,,,,,42.0,2.0,,,3.0,0.0,4.0
30,pm,2018-11-18,3.0,0.0,4.0,3.0,3.0,4,4,1.0,3.0,3,3.0,4.0,,,,,,,18.0,12.0,97.0,,152.0,,,9.0,14.0,18.0,,,,4.0,0.0,4.0
30,pm,2018-11-19,4.0,0.0,4.0,4.0,4.0,3,3,1.0,3.0,3,1.0,4.0,,,,,,,30.0,143.0,45.0,,41.0,,,,,21.0,13.0,41.0,,,,
30,pm,2018-11-22,4.0,0.0,4.0,4.0,4.0,3,3,2.0,3.0,3,3.0,4.0,,,,,,,135.0,68.0,82.0,229.0,16.0,,,32.0,1.0,,,,11.0,3.0,0.0,4.0
